row_id,generation_method,plastic_type,replacement_pct,particle_size_mm,wc_ratio,additive_type,additive_pct,curing_temp_c,curing_days,compressive_strength_mpa,flexural_strength_mpa,split_tensile_mpa,density_kgm3,water_absorption_pct,thermal_conductivity_wm,durability_index,cement_kgm3,water_kgm3,fine_agg_kgm3,coarse_agg_kgm3,plastic_mass_kgm3,additive_mass_kgm3,co2_cement_kgm3,co2_water_kgm3,co2_sand_kgm3,co2_coarse_kgm3,co2_plastic_kgm3,co2_additive_kgm3,embodied_carbon_kgco2e_m3,baseline_concrete_co2,co2_saving_kgco2e_m3,co2_saving_pct,plastic_diversion_kg_m3,pet_bottle_equiv,is_516_grade,is_516_compliant,is_1237_compliant,is_1237_cs_margin_mpa,is_1237_wa_margin_pct,is_2185_pt1_compliant,is_2185_cs_margin_mpa,is_2185_pt2_compliant,is_5816_compliant,nbc_2016_structural,nbc_2016_nonstructural,bis_overall_pass,n_standards_passed,igbc_recycled_content_credit,igbc_regional_materials_credit,igbc_indoor_air_credit,igbc_total_credits,griha_embodied_energy_point,griha_waste_management_point,griha_material_criterion_pts,leed_bpdo_credit,leed_construction_waste_credit,leed_total_points,total_green_credits,score_carbon_component,score_plastic_diversion_comp,score_recycled_content_comp,score_bis_compliance_comp,score_green_rating_comp,sustainability_score,sustainability_grade,top_negative_factor,remediation_action_1,remediation_action_2,remediation_action_3,estimated_score_gain
M3_01889,augmented,HDPE,5.0,20.0,0.6,fibres,30.0,80.0,90,37.57,5.086,3.634,2370.5,9.393,1.1082,65.14,268.1,160.86,646.0,1210.0,48.0,114.9,233.7832,0.0483,3.1008,5.808,-57.6,0.0,185.1403,365.71,180.5697,49.3751,48.0,1920,M30,1,0,7.57,-8.393,1,34.07,0,0,1,0,1,3,0,1,0,1,1,0,1,0,0,0,2,22.933,6.0,2.5,6.429,2.857,40.72,C,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01890,augmented,PVC,40.0,10.0,0.35,fibres,30.0,60.0,7,28.107,4.486,2.816,1999.9,2.853,0.7557,60.29,268.1,93.84,408.0,1210.0,560.0,114.9,233.7832,0.0282,1.9584,5.808,-532.0,0.0,-290.4222,365.71,656.1322,179.4133,560.0,22400,M25,1,0,-1.893,-1.853,1,24.607,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,20.0,8.571,7.143,90.71,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01891,augmented,PP,0.0,20.0,0.65,fibres,30.0,80.0,90,40.25,5.194,3.831,2378.7,10.916,1.258,63.45,268.1,174.27,680.0,1210.0,0.0,114.9,233.7832,0.0523,3.264,5.808,-0.0,0.0,242.9075,365.71,122.8025,33.5792,0.0,0,M30,1,0,10.25,-9.916,1,36.75,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,19.288,0.0,0.0,6.429,1.429,27.15,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01892,augmented,PET,40.0,20.0,0.65,fibres,30.0,20.0,90,22.159,3.301,1.955,1975.3,7.237,0.6109,55.98,268.1,174.27,408.0,1210.0,552.0,114.9,233.7832,0.0523,1.9584,5.808,-728.64,0.0,-487.0381,365.71,852.7481,233.176,552.0,22080,M20,1,0,-7.841,-6.237,1,18.659,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,20.0,6.429,8.571,90.0,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01893,augmented,Mixed,35.0,10.0,0.35,fibres,30.0,20.0,3,25.642,3.61,2.284,1903.8,2.849,0.7442,47.65,268.1,93.84,442.0,1210.0,385.0,114.9,233.7832,0.0282,2.1216,5.808,-423.5,0.0,-181.759,365.71,547.469,149.7003,385.0,15400,M25,1,0,-4.358,-1.849,1,22.142,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,17.5,6.429,8.571,87.5,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01894,augmented,Mixed,0.0,20.0,0.35,silica_fume,30.0,20.0,3,36.669,3.591,4.031,2431.2,1.438,1.1229,67.56,268.1,93.84,680.0,1210.0,0.0,114.9,233.7832,0.0282,3.264,5.808,-0.0,1.6086,244.492,365.71,121.218,33.1459,0.0,0,M30,1,0,6.669,-0.438,1,33.169,0,1,1,0,1,4,0,1,0,1,1,0,1,0,0,0,2,19.188,0.0,0.0,8.571,2.857,30.62,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01895,augmented,Mixed,0.0,10.0,0.65,fibres,0.0,60.0,90,40.546,5.235,3.859,2378.7,10.916,1.258,53.69,383.0,248.95,680.0,1210.0,0.0,0.0,333.976,0.0747,3.264,5.808,-0.0,0.0,343.1227,365.71,22.5873,6.1763,0.0,0,M30,1,0,10.546,-9.916,1,37.046,0,0,1,0,1,3,0,1,0,1,0,0,0,0,0,0,1,12.964,0.0,0.0,6.429,1.429,20.82,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01896,augmented,PET,0.0,0.5,0.65,silica_fume,0.0,80.0,3,36.86,4.158,3.641,2397.7,8.056,1.2335,34.13,383.0,248.95,680.0,1210.0,0.0,0.0,333.976,0.0747,3.264,5.808,-0.0,0.0,343.1227,365.71,22.5873,6.1763,0.0,0,M30,1,0,6.86,-7.056,1,33.36,0,0,1,0,1,3,0,1,0,1,0,0,0,0,0,0,1,12.964,0.0,0.0,6.429,1.429,20.82,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01897,augmented,Mixed,0.0,20.0,0.6,fibres,30.0,20.0,3,22.451,3.162,2.079,2394.5,9.653,1.1674,26.03,268.1,160.86,680.0,1210.0,0.0,114.9,233.7832,0.0483,3.264,5.808,-0.0,0.0,242.9035,365.71,122.8065,33.5803,0.0,0,M20,1,0,-7.549,-8.653,1,18.951,0,0,1,0,1,3,0,1,0,1,1,0,1,0,0,0,2,19.288,0.0,0.0,6.429,2.857,28.57,D,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01898,augmented,PP,40.0,0.5,0.6,fibres,30.0,60.0,90,29.495,4.323,2.954,1820.6,6.589,0.5196,60.71,268.1,160.86,408.0,1210.0,362.0,114.9,233.7832,0.0483,1.9584,5.808,-427.16,0.0,-185.5621,365.71,551.2721,150.7402,362.0,14480,M25,1,0,-0.505,-5.589,1,25.995,0,1,1,0,1,4,1,0,1,2,1,1,2,1,1,2,6,30.0,25.0,20.0,8.571,8.571,92.14,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01899,augmented,LDPE,40.0,20.0,0.35,silica_fume,0.0,20.0,7,19.744,2.573,2.022,1807.9,2.328,0.6329,45.17,383.0,134.05,408.0,1210.0,368.0,0.0,333.976,0.0402,1.9584,5.808,-460.0,0.0,-118.2174,365.71,483.9274,132.3254,368.0,14720,M15,1,0,-10.256,-1.328,1,16.244,0,1,0,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,20.0,6.429,7.143,88.57,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01900,augmented,LDPE,5.0,20.0,0.6,fibres,30.0,60.0,90,32.315,4.351,3.135,2368.5,9.393,1.0869,60.94,268.1,160.86,646.0,1210.0,46.0,114.9,233.7832,0.0483,3.1008,5.808,-57.5,0.0,185.2403,365.71,180.4697,49.3478,46.0,1840,M30,1,0,2.315,-8.393,1,28.815,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,22.926,5.75,2.5,6.429,1.429,39.03,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01901,augmented,LDPE,5.0,10.0,0.65,silica_fume,30.0,80.0,90,42.239,4.068,4.048,2292.1,7.278,1.0533,69.46,268.1,174.27,646.0,1210.0,46.0,114.9,233.7832,0.0523,3.1008,5.808,-57.5,1.6086,186.8529,365.71,178.8571,48.9068,46.0,1840,M30,1,0,12.239,-6.278,1,38.739,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,22.825,5.75,2.5,6.429,1.429,38.93,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01902,augmented,PP,40.0,20.0,0.65,fibres,0.0,60.0,3,16.726,1.957,1.828,1833.0,7.596,0.6443,21.36,383.0,248.95,408.0,1210.0,362.0,0.0,333.976,0.0747,1.9584,5.808,-427.16,0.0,-85.3429,365.71,451.0529,123.3362,362.0,14480,M15,1,0,-13.274,-6.596,1,13.226,0,1,0,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,20.0,6.429,7.143,88.57,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01903,augmented,HDPE,35.0,20.0,0.35,none,0.0,60.0,90,35.292,3.59,3.324,1860.4,1.358,0.6997,76.21,383.0,134.05,442.0,1210.0,336.0,0.0,333.976,0.0402,2.1216,5.808,-403.2,0.0,-61.2542,365.71,426.9642,116.7494,336.0,13440,M30,1,0,5.292,-0.358,1,31.792,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,17.5,6.429,8.571,87.5,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01904,augmented,Mixed,40.0,10.0,0.35,fly_ash,30.0,80.0,90,40.888,4.576,3.723,1881.5,1.177,0.6453,89.52,268.1,93.84,408.0,1210.0,440.0,114.9,233.7832,0.0282,1.9584,5.808,-484.0,0.4596,-241.9626,365.71,607.6726,166.1624,440.0,17600,M30,1,0,10.888,-0.177,1,37.388,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,20.0,6.429,8.571,90.0,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01905,augmented,LDPE,5.0,20.0,0.35,silica_fume,0.0,20.0,3,30.642,3.093,2.775,2335.6,1.853,1.1365,57.54,383.0,134.05,646.0,1210.0,46.0,0.0,333.976,0.0402,3.1008,5.808,-57.5,0.0,285.425,365.71,80.285,21.9532,46.0,1840,M30,1,0,0.642,-0.853,1,27.142,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,16.605,5.75,2.5,6.429,1.429,32.71,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01906,augmented,PET,35.0,20.0,0.35,fibres,30.0,20.0,3,24.404,3.437,2.167,2001.8,2.849,0.7839,46.66,268.1,93.84,442.0,1210.0,483.0,114.9,233.7832,0.0282,2.1216,5.808,-637.56,0.0,-395.819,365.71,761.529,208.233,483.0,19319,M20,1,0,-5.596,-1.849,1,20.904,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,17.5,6.429,8.571,87.5,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01907,augmented,PVC,5.0,0.5,0.65,fibres,0.0,60.0,7,33.798,4.997,3.261,2393.4,10.285,1.1738,34.46,383.0,248.95,646.0,1210.0,70.0,0.0,333.976,0.0747,3.1008,5.808,-66.5,0.0,276.4595,365.71,89.2505,24.4047,70.0,2800,M30,1,0,3.798,-9.285,1,30.298,0,0,1,0,1,3,1,0,0,1,1,0,1,0,0,0,2,17.17,8.75,2.5,6.429,2.857,37.71,D,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01908,augmented,PP,5.0,20.0,0.6,none,0.0,60.0,90,32.905,3.117,3.191,2367.8,9.393,1.0919,51.41,383.0,229.8,646.0,1210.0,45.25,0.0,333.976,0.0689,3.1008,5.808,-53.395,0.0,289.5587,365.71,76.1513,20.8229,45.25,1810,M30,1,0,2.905,-8.393,1,29.405,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,16.344,5.656,2.5,6.429,1.429,32.36,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01909,augmented,PP,40.0,20.0,0.65,fly_ash,30.0,60.0,7,20.883,2.679,1.759,1799.8,6.222,0.4675,47.86,268.1,174.27,408.0,1210.0,362.0,114.9,233.7832,0.0523,1.9584,5.808,-427.16,0.4596,-185.0985,365.71,550.8085,150.6135,362.0,14480,M20,1,0,-9.117,-5.222,1,17.383,0,0,0,1,1,3,1,0,1,2,1,1,2,1,1,2,6,30.0,25.0,20.0,6.429,8.571,90.0,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01910,augmented,Mixed,35.0,20.0,0.6,fly_ash,30.0,20.0,90,22.656,2.174,2.334,1977.9,5.396,0.7498,58.1,268.1,160.86,442.0,1210.0,385.0,114.9,233.7832,0.0483,2.1216,5.808,-423.5,0.4596,-181.2793,365.71,546.9893,149.5692,385.0,15400,M20,1,0,-7.344,-4.396,1,19.156,0,1,1,0,1,4,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,17.5,8.571,8.571,89.64,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01911,augmented,LDPE,40.0,20.0,0.35,fly_ash,30.0,80.0,7,26.95,3.273,2.706,1807.9,2.328,0.6329,60.94,268.1,93.84,408.0,1210.0,368.0,114.9,233.7832,0.0282,1.9584,5.808,-460.0,0.4596,-217.9626,365.71,583.6726,159.5999,368.0,14720,M25,1,0,-3.05,-1.328,1,23.45,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,20.0,8.571,7.143,90.71,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01912,augmented,PP,0.0,10.0,0.65,fibres,0.0,60.0,7,28.808,4.221,2.901,2399.0,11.776,1.1461,29.15,383.0,248.95,680.0,1210.0,0.0,0.0,333.976,0.0747,3.264,5.808,-0.0,0.0,343.1227,365.71,22.5873,6.1763,0.0,0,M25,1,0,-1.192,-10.776,1,25.308,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,12.964,0.0,0.0,8.571,0.0,21.54,D,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01913,augmented,Mixed,35.0,10.0,0.35,fly_ash,30.0,20.0,90,33.921,3.487,3.194,1909.4,0.805,0.6739,86.78,268.1,93.84,442.0,1210.0,385.0,114.9,233.7832,0.0282,2.1216,5.808,-423.5,0.4596,-181.2994,365.71,547.0094,149.5746,385.0,15400,M30,1,1,3.921,0.195,1,30.421,0,0,1,0,1,4,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,17.5,8.571,8.571,89.64,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01914,augmented,PET,5.0,10.0,0.65,fly_ash,0.0,20.0,7,27.84,3.077,2.695,2392.4,7.638,1.1702,36.78,383.0,248.95,646.0,1210.0,69.0,0.0,333.976,0.0747,3.1008,5.808,-91.08,0.0,251.8795,365.71,113.8305,31.1259,69.0,2760,M25,1,0,-2.16,-6.638,1,24.34,0,0,1,0,1,3,1,1,0,2,1,0,1,0,0,0,3,18.721,8.625,2.5,6.429,4.286,40.56,C,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01915,augmented,PVC,40.0,0.5,0.6,fibres,0.0,80.0,90,30.661,4.486,3.065,2018.6,6.589,0.6306,51.64,383.0,229.8,408.0,1210.0,560.0,0.0,333.976,0.0689,1.9584,5.808,-532.0,0.0,-190.1887,365.71,555.8987,152.0053,560.0,22400,M30,1,0,0.661,-5.589,1,27.161,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,20.0,6.429,7.143,88.57,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01916,augmented,Mixed,40.0,0.5,0.35,fly_ash,0.0,80.0,3,34.249,3.615,2.93,1904.1,1.582,0.6614,56.11,383.0,134.05,408.0,1210.0,440.0,0.0,333.976,0.0402,1.9584,5.808,-484.0,0.0,-142.2174,365.71,507.9274,138.888,440.0,17600,M30,1,0,4.249,-0.582,1,30.749,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,20.0,6.429,8.571,90.0,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01917,augmented,LDPE,5.0,0.5,0.65,fibres,30.0,20.0,7,27.986,4.183,2.709,2369.4,10.285,1.1433,39.81,268.1,174.27,646.0,1210.0,46.0,114.9,233.7832,0.0523,3.1008,5.808,-57.5,0.0,185.2443,365.71,180.4657,49.3467,46.0,1840,M25,1,0,-2.014,-9.285,1,24.486,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,22.926,5.75,2.5,6.429,1.429,39.03,D,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01918,augmented,LDPE,0.0,20.0,0.35,fly_ash,30.0,60.0,7,40.185,4.158,3.835,2434.7,3.417,1.1269,67.58,268.1,93.84,680.0,1210.0,0.0,114.9,233.7832,0.0282,3.264,5.808,-0.0,0.4596,243.343,365.71,122.367,33.4601,0.0,0,M30,1,0,10.185,-2.417,1,36.685,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,19.26,0.0,0.0,6.429,1.429,27.12,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01919,augmented,PVC,35.0,0.5,0.35,none,0.0,20.0,7,26.805,2.763,2.388,2031.4,3.133,0.7034,48.12,383.0,134.05,442.0,1210.0,490.0,0.0,333.976,0.0402,2.1216,5.808,-465.5,0.0,-123.5542,365.71,489.2642,133.7847,490.0,19599,M25,1,0,-3.195,-2.133,1,23.305,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,17.5,6.429,7.143,86.07,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01920,augmented,PET,5.0,20.0,0.35,fibres,30.0,20.0,7,35.434,4.928,3.229,2346.7,3.063,1.1575,65.94,268.1,93.84,646.0,1210.0,69.0,114.9,233.7832,0.0282,3.1008,5.808,-91.08,0.0,151.6402,365.71,214.0698,58.5354,69.0,2760,M30,1,0,5.434,-2.063,1,31.934,0,0,1,0,1,3,1,1,0,2,1,0,1,0,0,0,3,25.047,8.625,2.5,6.429,4.286,46.89,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01921,augmented,Mixed,35.0,0.5,0.6,fly_ash,0.0,60.0,7,25.809,2.904,2.257,1886.1,5.876,0.7719,36.29,383.0,229.8,442.0,1210.0,385.0,0.0,333.976,0.0689,2.1216,5.808,-423.5,0.0,-81.5255,365.71,447.2355,122.2924,385.0,15400,M25,1,0,-4.191,-4.876,1,22.309,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,17.5,6.429,8.571,87.5,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01922,augmented,PP,35.0,0.5,0.65,silica_fume,0.0,60.0,3,23.083,2.015,2.127,1904.7,5.826,0.6846,34.29,383.0,248.95,442.0,1210.0,316.75,0.0,333.976,0.0747,2.1216,5.808,-373.765,0.0,-31.7847,365.71,397.4947,108.6912,316.75,12670,M20,1,0,-6.917,-4.826,1,19.583,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,17.5,6.429,7.143,86.07,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01923,augmented,HDPE,5.0,0.5,0.6,none,0.0,60.0,3,34.989,3.26,3.103,2318.2,10.219,1.1302,31.46,383.0,229.8,646.0,1210.0,48.0,0.0,333.976,0.0689,3.1008,5.808,-57.6,0.0,285.3537,365.71,80.3563,21.9727,48.0,1920,M30,1,0,4.989,-9.219,1,31.489,0,0,1,0,1,3,0,1,0,1,1,0,1,0,0,0,2,16.609,6.0,2.5,6.429,2.857,34.4,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01924,augmented,PET,35.0,10.0,0.6,fly_ash,0.0,80.0,7,27.001,3.024,2.371,1984.1,5.876,0.8116,37.25,383.0,229.8,442.0,1210.0,483.0,0.0,333.976,0.0689,2.1216,5.808,-637.56,0.0,-295.5855,365.71,661.2955,180.8251,483.0,19319,M25,1,0,-2.999,-4.876,1,23.501,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,17.5,6.429,8.571,87.5,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01925,augmented,LDPE,0.0,20.0,0.35,none,0.0,60.0,3,37.03,3.539,4.065,2431.2,2.188,1.1229,55.6,383.0,134.05,680.0,1210.0,0.0,0.0,333.976,0.0402,3.264,5.808,-0.0,0.0,343.0882,365.71,22.6218,6.1857,0.0,0,M30,1,0,7.03,-1.188,1,33.53,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,12.966,0.0,0.0,8.571,0.0,21.54,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01926,augmented,LDPE,0.0,10.0,0.6,fibres,30.0,60.0,7,31.91,4.388,2.812,2402.5,9.524,1.2985,41.28,268.1,160.86,680.0,1210.0,0.0,114.9,233.7832,0.0483,3.264,5.808,-0.0,0.0,242.9035,365.71,122.8065,33.5803,0.0,0,M30,1,0,1.91,-8.524,1,28.41,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,19.288,0.0,0.0,6.429,1.429,27.15,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01927,augmented,LDPE,40.0,0.5,0.6,none,0.0,20.0,3,17.556,1.889,1.459,1823.2,6.225,0.567,25.39,383.0,229.8,408.0,1210.0,368.0,0.0,333.976,0.0689,1.9584,5.808,-460.0,0.0,-118.1887,365.71,483.8987,132.3176,368.0,14720,M15,1,0,-12.444,-5.225,1,14.056,0,0,0,0,0,2,1,0,1,2,1,1,2,1,1,2,6,30.0,25.0,20.0,4.286,8.571,87.86,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01928,augmented,PP,5.0,10.0,0.35,fibres,30.0,60.0,3,44.134,6.134,4.056,2334.9,2.575,1.1415,76.17,268.1,93.84,646.0,1210.0,45.25,114.9,233.7832,0.0282,3.1008,5.808,-53.395,0.0,189.3252,365.71,176.3848,48.2308,45.25,1810,M30,1,0,14.134,-1.575,1,40.634,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,22.669,5.656,2.5,6.429,1.429,38.68,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01929,augmented,Mixed,0.0,10.0,0.65,fibres,30.0,20.0,7,25.014,3.689,2.541,2399.0,11.776,1.1461,36.11,268.1,174.27,680.0,1210.0,0.0,114.9,233.7832,0.0523,3.264,5.808,-0.0,0.0,242.9075,365.71,122.8025,33.5792,0.0,0,M25,1,0,-4.986,-10.776,1,21.514,0,1,1,0,1,4,0,1,0,1,1,0,1,0,0,0,2,19.288,0.0,0.0,8.571,2.857,30.72,D,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
